voltage_V,pico_run_id,pico_threshold_mV,scope_threshold_mV,pico_ctr_mean_ps,pico_bootstrap_std_ps,scope_ctr_mean_ps,scope_bootstrap_std_ps,difference_mean_ps,combined_bootstrap_error_ps,difference_over_combined_error
45.0,Run4540,40.0,25.0,65.29496245378094,0.49396011496865355,64.36880657086631,1.4592776683026472,0.9261558829146281,1.5406128353310107,0.6011606950656344
46.0,Run4640,40.0,25.0,65.23505434275066,1.046174282638425,65.43216262328637,1.231570712170777,-0.1971082805357156,1.6159353479427505,-0.12197782589919481
47.0,Run4740,40.0,25.0,65.7039065870739,0.3454600378809691,63.62481637787332,1.240426879684522,2.0790902092005794,1.2876340635508987,1.6146592172834322
48.0,Run4840,40.0,43.0,66.18090409312967,0.6056544946618019,64.0926382567424,1.5218420360477112,2.088265836387265,1.6379317902726858,1.2749406591831318
49.0,Run4940,40.0,25.0,66.19954735979691,0.4470679574467311,62.518888611729516,1.120929287232232,3.680658748067394,1.2067941935353153,3.0499473462702604
